0.177000	-81.572750	0.086213
0.178000	-81.578444	0.086165
0.179000	-81.583994	0.086118
0.180000	-81.589407	0.086071
0.181000	-81.594689	0.086025
0.182000	-81.599847	0.085980
0.183000	-81.604886	0.085935
0.184000	-81.609811	0.085891
0.185000	-81.614628	0.085848
0.186000	-81.619340	0.085805
0.187000	-81.623952	0.085763
0.188000	-81.628469	0.085721
0.189000	-81.632893	0.085680
0.190000	-81.637230	0.085640
0.191000	-81.641481	0.085600
0.192000	-81.645650	0.085561
0.193000	-81.649740	0.085523
0.194000	-81.653754	0.085485
0.195000	-81.657694	0.085447
0.196000	-81.661563	0.085410
0.197000	-81.665364	0.085374
0.198000	-81.669098	0.085338
0.199000	-81.672768	0.085303
0.200000	-81.676374	0.085268
0.201000	-81.679921	0.085234
0.202000	-81.683408	0.085200
0.203000	-81.686838	0.085167
0.204000	-81.690212	0.085134
0.205000	-81.693532	0.085102
0.206000	-81.696799	0.085070
0.207000	-81.700014	0.085039
0.208000	-81.703179	0.085008
0.209000	-81.706295	0.084978
0.210000	-81.709363	0.084948
0.211000	-81.712384	0.084919
0.212000	-81.715359	0.084890
0.213000	-81.718289	0.084862
0.214000	-81.721175	0.084834
0.215000	-81.724018	0.084806
0.216000	-81.726818	0.084779
0.217000	-81.729577	0.084752
0.218000	-81.732295	0.084726
0.219000	-81.734974	0.084700
0.220000	-81.737613	0.084675
0.221000	-81.740213	0.084650
0.222000	-81.742775	0.084625
0.223000	-81.745300	0.084601
0.224000	-81.747788	0.084577
0.225000	-81.750240	0.084554
0.226000	-81.752656	0.084531
0.227000	-81.755037	0.084508
0.228000	-81.757383	0.084486
0.229000	-81.759696	0.084464
0.230000	-81.761974	0.084443
0.231000	-81.764219	0.084422
0.232000	-81.766432	0.084401
0.233000	-81.768612	0.084381
0.234000	-81.770760	0.084361
0.235000	-81.772877	0.084342
0.236000	-81.774963	0.084322
0.237000	-81.777017	0.084304
0.238000	-81.779042	0.084285
0.239000	-81.781036	0.084267
0.240000	-81.783000	0.084249
0.241000	-81.784936	0.084232
0.242000	-81.786842	0.084215
0.243000	-81.788719	0.084198
0.244000	-81.790568	0.084182
0.245000	-81.792388	0.084166
0.246000	-81.794181	0.084150
0.247000	-81.795946	0.084135
0.248000	-81.797684	0.084119
0.249000	-81.799395	0.084105
0.250000	-81.801079	0.084090
0.251000	-81.802736	0.084076
0.252000	-81.804367	0.084062
0.253000	-81.805972	0.084049
0.254000	-81.807552	0.084036
0.255000	-81.809106	0.084023
0.256000	-81.810634	0.084011
0.257000	-81.812137	0.083998
0.258000	-81.813616	0.083986
0.259000	-81.815070	0.083975
0.260000	-81.816499	0.083964
0.261000	-81.817904	0.083952
0.262000	-81.819285	0.083942
0.263000	-81.820642	0.083931
0.264000	-81.821976	0.083921
0.265000	-81.823286	0.083911
0.266000	-81.824572	0.083902
0.267000	-81.825836	0.083893
0.268000	-81.827077	0.083884
0.269000	-81.828295	0.083875
0.270000	-81.829490	0.083866
0.271000	-81.830663	0.083858
0.272000	-81.831814	0.083850
0.273000	-81.832943	0.083843
0.274000	-81.834049	0.083836
0.275000	-81.835135	0.083829
0.276000	-81.836198	0.083822
0.277000	-81.837240	0.083815
0.278000	-81.838261	0.083809
0.279000	-81.839261	0.083803
0.280000	-81.840240	0.083797
0.281000	-81.841197	0.083792
0.282000	-81.842135	0.083787
0.283000	-81.843051	0.083782
0.284000	-81.843948	0.083777
0.285000	-81.844824	0.083773
0.286000	-81.845680	0.083768
0.287000	-81.846515	0.083765
0.288000	-81.847331	0.083761
0.289000	-81.848128	0.083757
0.290000	-81.848904	0.083754
0.291000	-81.849661	0.083751
0.292000	-81.850399	0.083749
0.293000	-81.851118	0.083746
0.294000	-81.851817	0.083744
0.295000	-81.852497	0.083742
0.296000	-81.853159	0.083740
0.297000	-81.853801	0.083739
0.298000	-81.854425	0.083738
0.299000	-81.855031	0.083737
0.300000	-81.855618	0.083736
0.301000	-81.856186	0.083735
0.302000	-81.856737	0.083735
0.303000	-81.857269	0.083735
0.304000	-81.857783	0.083735
0.305000	-81.858279	0.083736
0.306000	-81.858757	0.083736
0.307000	-81.859218	0.083737
0.308000	-81.859661	0.083738
0.309000	-81.860086	0.083739
0.310000	-81.860494	0.083741
0.311000	-81.860885	0.083743
0.312000	-81.861258	0.083745
0.313000	-81.861614	0.083747
0.314000	-81.861953	0.083749
0.315000	-81.862275	0.083752
0.316000	-81.862580	0.083755
0.317000	-81.862868	0.083758
0.318000	-81.863140	0.083761
0.319000	-81.863395	0.083764
0.320000	-81.863633	0.083768
0.321000	-81.863854	0.083772
0.322000	-81.864060	0.083776
0.323000	-81.864249	0.083780
0.324000	-81.864421	0.083785
0.325000	-81.864577	0.083790
0.326000	-81.864718	0.083795
0.327000	-81.864842	0.083800
0.328000	-81.864950	0.083805
0.329000	-81.865042	0.083811
0.330000	-81.865118	0.083817
0.331000	-81.865179	0.083823
0.332000	-81.865224	0.083829
0.333000	-81.865253	0.083835
0.334000	-81.865267	0.083842
0.335000	-81.865265	0.083849
0.336000	-81.865247	0.083856
0.337000	-81.865215	0.083863
0.338000	-81.865167	0.083870
0.339000	-81.865103	0.083878
0.340000	-81.865025	0.083886
0.341000	-81.864931	0.083894
0.342000	-81.864822	0.083902
0.343000	-81.864698	0.083910
0.344000	-81.864559	0.083919
0.345000	-81.864405	0.083928
0.346000	-81.864237	0.083937
0.347000	-81.864053	0.083946
0.348000	-81.863855	0.083955
0.349000	-81.863642	0.083965
0.350000	-81.863414	0.083974
0.351000	-81.863172	0.083984
0.352000	-81.862915	0.083995
0.353000	-81.862643	0.084005
0.354000	-81.862357	0.084015
0.355000	-81.862057	0.084026
0.356000	-81.861742	0.084037
0.357000	-81.861413	0.084048
0.358000	-81.861070	0.084059
0.359000	-81.860712	0.084071
0.360000	-81.860340	0.084082
0.361000	-81.859954	0.084094
0.362000	-81.859554	0.084106
0.363000	-81.859140	0.084119
0.364000	-81.858711	0.084131
0.365000	-81.858269	0.084143
0.366000	-81.857813	0.084156
0.367000	-81.857342	0.084169
0.368000	-81.856858	0.084182
0.369000	-81.856360	0.084196
0.370000	-81.855848	0.084209
0.371000	-81.855322	0.084223
0.372000	-81.854783	0.084237
0.373000	-81.854230	0.084251
0.374000	-81.853663	0.084265
0.375000	-81.853082	0.084279
0.376000	-81.852488	0.084294
0.377000	-81.851880	0.084309
0.378000	-81.851258	0.084324
0.379000	-81.850623	0.084339
0.380000	-81.849974	0.084354
0.381000	-81.849312	0.084370
0.382000	-81.848636	0.084385
0.383000	-81.847947	0.084401
0.384000	-81.847245	0.084417
